"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"8582","",3594,0.588938509750091,0.377961532316728,"AR1XE381187FB4C685",34.05349,"California - LA",-118.24532,"bc3ead02-18f6-4b63-8214-638ffbb42a11","Kane",2858,"",0,0,"February",297551,NA,"SOIPLDI12A8C13A17C","Damn those eyes",3341122
"8583","",22010,0.583646434655157,0.414589569693107,"ARZ1PTN1187B9967D9",33.46725,"Tioga Springs, TX",-96.91393,"675b7627-6b5d-4a46-a728-785cb24a299e","Gene Autry",4052,"",0,0,"The Singin' Cowboy - 20 Great Favourites",650635,NA,"SOLIBLI12AB0180FBB","Half As Much",7207617
"8584","",590,0.730669501935431,0.623835200922666,"ARR6LWJ1187FB44C8B",NA,"Athens, GA",NA,"ea4dfa26-f633-4da6-a52a-f49ea4897b58","R.E.M.",1324,"",0,0,"Around The Sun",1138,0.624024049081125,"SOZDJWF12A6D4F9682","Final Straw (Album Version)",424950
"8585","",63345,0.928936926188564,0.598555411894396,"AR0KBXO1187B996460",41.58979,"Des Moines, Iowa",-93.61566,"ceb7b6be-1dbb-4d80-b157-5588bc884764","Slipknot",-1,"",0,0,"9.0 Live",138026,NA,"SOCTHDP12A8AE47A14","Skin Ticket (Live version) (Album Version)",1432853
"8586","",669,0.847451713217991,0.779968004597178,"ARPAAHK1187B9ABB00",49.26044,"Hanna, Alberta, Canada",-123.11403,"bc710bcf-8815-42cf-bad2-3f1d12246aeb","Nickelback",1168,"",0,0,"Dark Horse",335617,0.984346738534144,"SOWFUUS12AB01800E7","If Today Was Your Last Day (Album Version)",3755160
"8587","",265338,0.385383282661437,0.292094197339135,"ARLXFDN11F4C8417F8",NA,"",NA,"","Irtio",-1,"",0,0,"Mar de Pedra",340950,0,"SOZNYQY12AB017DB76","Outubro",3813820
"8588","",93370,0.421056164649864,0.295967984047121,"ARF3FRP1187B9A77BF",62.19845,"Sweden",17.55142,"cafb87f4-b22a-401d-873f-a6a6cbe99673","Groupa",66022,"",0,0,"Lavalek",173769,0,"SOROXBU12A8C13F3D6","Bliv Du Till Gran (If You Became A Spruce)",1859044
"8589","",29168,0.490586401871172,0.351022620795348,"ARQMYTM1187FB4678C",36.06899,"Greensboro, NC",-79.7947,"f0b3af36-a38b-4e5e-bf9a-d25ae11ca741","Josh White",7521,"",0,0,"Black Man Blues",489834,0,"SOISQVL12AB0181716","Jesus Is Gonna Make Up My Dying Bed",5428239
"8590","",304663,0.533659594370914,0.365822369136568,"ARH3TXI1187FB3A486",36.16778,"NASHVILLE, Tennessee",-86.77836,"e004a126-7167-48f9-aeec-1e0cd75749f4","Kathy Troccoli",7992,"",0,0,"Comfort",505822,0,"SOMFZIF12AB0182B90","You've Got A Friend",5602244
"8591","",4823,0.585735487898916,0.383845367255313,"ARZO73F1187FB4BF23",39.95227,"Philadelphia, PA",-75.16237,"0646d80c-7ee1-46e9-a169-2979dee41bc6","Bill Cosby",-1,"",0,0,"20th Century Masters: The Millennium Collection: Best Of Bill Cosby",53630,0.375984301500442,"SOSVNTG12A6D4FA27F","Fat Albert's Car",559080
"8592","",83634,0.54306114337534,0.353364767023476,"ARNHJHU1187B98F79C",4.65637,"Bogota, COL",-74.11779,"a0d5c6a1-9887-4c66-ad99-8fd2a22fd278","Nightfall",85159,"",0,0,"Lyssa - Rural Gods And Astonishing Punishments",144671,0.340922755864378,"SOGUGOR12A8C1316DF","So(u)l Invictus",1508365
"8593","",88914,0.574973900696144,0.422514940130725,"AR4CG3B1187FB5B861",NA,"California - SF",NA,"f290c284-cc49-49a6-bc89-3f58de0c40ed","The Avengers",-1,"",0,0,"20 Suosikkia / Rautalankaklassikot / Muurari",113289,NA,"SOZOVFN12A8C13DEDD","Leskiäidin tyttäret",1169629
"8594","",240463,0.443824813659824,0.349076305801384,"ARWIGX11187FB3AC96",NA,"",NA,"863da65d-1928-4ada-89ca-e167940b7b79","Spunk",-1,"",0,0,"En Aldeles Forferdelig Sykdom",738966,0.26586104921065,"SONVZQU12AC95F03F5","Marbles",8186994
"8595","",304663,0.533659594370914,0.365822369136568,"ARH3TXI1187FB3A486",36.16778,"NASHVILLE, Tennessee",-86.77836,"e004a126-7167-48f9-aeec-1e0cd75749f4","Kathy Troccoli",7992,"",0,0,"Draw Me Close",489530,0,"SOKPBZM12AB0182F28","Turn Your Eyes Upon Jesus",5433485
"8596","",70998,0.506773968489817,0.379761783730008,"AR4JY8V1187B98A62F",NA,"",NA,"6e5477fa-8946-4a33-89fe-9f16c0568d12","Ann Hampton Callaway",15801,"",0,0,"Signature",620792,0.483143415218757,"SOHUMHC12A81C2318E","For All We Know",6896058
"8597","",15556,0.629186017122056,0.36148373279249,"AREAEX91187B98DC01",NA,"",NA,"ad8648f9-95ca-4fc1-bc19-9cee86e468d3","Gaither Vocal Band",61337,"",0,0,"The Best Of The Gaither Vocal Band",106244,0.521313818853646,"SOEYHXW12A8C13C677","Knowing You'll Be There",1101294
"8598","",526664,0.292268267345321,0.249111798004584,"ARIOJO01187B9B31B1",NA,"",NA,"f1a4d35f-f79f-4a93-9eb0-47f6786804a9","Mariachi Silvestre Vargas",-1,"",0,0,"Mexico Gran Colección Ranchera - Mariachi Silvestre Vargas",715069,0.215080318509228,"SOOWRBQ12AB0189096","Cielito lindo",7931488
"8599","",4047,0.584266181727918,0.45157077075433,"ARHN74X1187B98D79F",NA,"Galveston, TX",NA,"e46504cb-1aac-4b9a-9581-451778df9eba","Bill Engvall",23391,"",0,0,"Aged And Confused",597543,0.270775998946327,"SOATRRA12AC468DDE7","Game Night (Album Version)",6632299
"8600","",380416,0.2803242949886,0.159953351704583,"ARNAYJN1187B99CD8A",NA,"",NA,"62f67656-b40b-4806-a0ee-1f083441111b","Gösta Ekman / Tage Danielsson",-1,"",0,0,"Lådan",515296,NA,"SOTOGJK12AB0182831","Har vi råd att i dagens läge ha kvar våra vänner i socialgrupp 3?",5698427
"8601","",6678,0.696816891790922,0.482100018920323,"ARD8JVH1187FB4DA04",NA,"England",NA,"0053dbd9-bfbc-4e38-9f08-66a27d914c38","Bad Company",-1,"",0,0,"Hard Rock Live",821487,NA,"SOQURNS12AB018E7E4","Rock Steady",9069754
"8602","",20297,0.797024817349067,0.416610107223099,"ARSCJQW1187B9B3523",NA,"Vrsac",NA,"334cff4b-7a07-47d4-ba27-b5426e58c719","Hoods",44928,"",0,0,"The King Is Dead",709510,0.646151233788294,"SOSINEG12A58A7D528","Heartless",7867896
"8603","",69353,0.419312641398716,0.319651458692103,"ARTZMXB1187B990A55",NA,"",NA,"321b9344-1d61-4fc5-89b3-66572b1d2862","Streetwize",53668,"",0,0,"Smoothe Urban Jazz",620815,0,"SOVTIJE12AB017F8D9","U Don't Have To Call",6896335
"8604","",248759,0.400674504872016,0.236433804741486,"ARC39PE1187B9B2C01",NA,"",NA,"3223389d-6fc5-414c-a6da-818044415e24","Bingo Players",67217,"",0,0,"Nervous Nitelife: Tom Stephan",673446,NA,"SOIPZVD12AB0186501","Get Up (Diplo Mix)",7466303
"8605","",40983,0.66229870965635,0.379137555624937,"ARALP6I1187B989E27",40.86034,"Passaic, NJ",-74.12374,"a8540ea0-1a74-4c22-8b70-1348a77a74a0","The Shirelles",2984,"",0,0,"Karaoke: 60's Star Power - Singing to the Hits",610227,NA,"SOEYALK12A8C143123","Foolish Little Girl",6783163
"8606","",4738,0.482148324970962,0.344198187483295,"ARFCOGY1187FB454B4",NA,"Detroit, MI",NA,"29e51d5b-33e6-4646-be96-245c77a49d36","The Winans",-1,"",0,0,"Decisions",343267,0,"SOVGYIW12AB018186F","Breaking Of Day (Album Version)",3844589
"8607","",13022,0.603383145271636,0.422127199292603,"AR1DR0E1187FB48F61",NA,"Cross Lane, WV",NA,"f29443f1-5712-4be7-a926-1bde47a1d71d","Kathy Mattea",3057,"",0,0,"Roses",27412,0,"SOPMXHY12A6D4F7DBC","Isle Of Inishmore - Part 1 (Air)",299184
"8608","",1613,0.832011769131966,0.694128502959054,"ARC8CQZ1187B98DECA",NA,"Galveston, TX",NA,"ff6e677f-91dd-4986-a174-8db0474b1799","Jack Johnson",759,"",0,0,"Brushfire Fairytales",14580,NA,"SONJNMA12A6701DFDE","Inaudible Melodies",151554
"8609","",28072,0.616594467165879,0.44408681212396,"ARAI2ZO1187B9A0536",NA,"",NA,"ac00aa43-3fb1-44c1-953e-62d01858168b","Catupecu Machu",36418,"",0,0,"El Número Imperfecto",149618,0.572283189615229,"SOOTJIQ12A8C1368B9","A Veces Vuelvo",1555552
"8610","",17517,0.501144995752586,0.230130793752234,"ARXGWZP11F4C83C075",NA,"",NA,"","Leon Lai",123429,"",0,0,"Homework",549514,NA,"SOOYMFA12AB017E3C1","Yi Ba Xiang Shui Yin",6076977
"8611","",10439,0.533650139487803,0.343508877692359,"AR8WHEJ1187B98CDCA",34.7519,"Blythesville, AR",-92.13055,"82d63cd7-993c-41c4-a0dd-68f54f41f708","Dee Clark",151354,"",0,0,"Raindrops - The Best Of...",14905,0,"SOCLHLD12A6701E65B","Leroy Bown",155854
"8612","",187427,0.410082039861832,0.278865040501244,"ARBE5BJ1187B98BCFD",NA,"",NA,"9b1236b0-f3d7-4b64-88d3-43dff9bfff5a","Chico Hamilton Quintet",-1,"",0,0,"An Introduction To Chico Hamilton Vol 3",656735,0,"SOLFCRY12A8C13F38F","Skinned Strings",7275200
"8613","",2642,0.693327978997507,0.419408141118634,"ARHRKTK1187B99E1D5",42.33168,"Detroit, MI",-83.04792,"f0bf4fa0-028e-452f-82d3-7d4375e105dd","Jackie Wilson",-1,"",0,0,"Lonely Teardrops",357894,NA,"SOUKHSU12AB0185CB0","It's So Fine",3993443
"8614","",4782,0.711893841289885,0.535163042123807,"ARQOATR1187B9AE959",NA,"Los Angeles, CA",NA,"e3434cc7-d348-491a-9dc8-325af3d9086d","Jane's Addiction",6380,"",0,0,"Strays",150174,0.630187627199708,"SOWCTVQ12A8C134C64","True Nature",1564919
"8615","",15749,0.49392614468639,0.319626775917402,"ARKC83D1187B9AB367",NA,"",NA,"c55b50e3-5f4e-461d-bf29-79d2c2c364c5","Mark Lowry",62535,"",0,0,"I Love To Tell The Story",112768,0,"SOKEHTJ12A8C13DFB0","Blessed Assurance (I Love To Tell The Story Album Version)",1163637
"8616","",43787,0.842423318066905,0.564855750476682,"ARCP94M1187B9B0F56",42.88544,"Buffalo, New York",-78.87846,"ef90f210-f136-4386-ab37-8c00d04eeace","Every Time I Die",-1,"",0,0,"The Burial Plot Bidding War",435899,0.529730607228902,"SOAUQNX12AB017B7CF","Your Touch Versus Death",4856104
"8617","",279796,0.394962500094271,0.310087326212534,"ARC4O5Z1187B9AE91F",46.71067,"FR",1.71819,"7d1c54f7-04ab-4136-b135-30a533a908a8","Klimperei",-1,"",0,0,"Improvisation with myself_ volume1",377443,NA,"SOXVIYL12A8C144517","Danser seule 2",4201241
"8618","",231552,0.309123977249078,0,"ARY6TWP1187FB58A0D",NA,"",NA,"478f2f20-b769-4f8c-8585-b2dfca25fc69","Save As",-1,"",0,0,"Chill House Planet_ Vol. 4",738260,0,"SOTGKDD12AC9072C18","House Music",8179334
"8619","",78200,0.411789070053445,0.406409656265564,"ARLI9NJ1187B9911FB",35.67048,"Tokyo, Japan",139.74092,"b53a265c-a2a4-494e-97ba-d8c8c0a846e7","Vodka Collins",-1,"",0,0,"Boy's Life",98008,NA,"SODIJTB12A8C138FB2","Foreign Prince Of Tokyo",1018012
"8620","",96849,0.495738582876545,0.372391990635015,"ARRQWQW1187FB49844",NA,"Los Angeles, CA",NA,"7ec04edc-59ce-4fc4-8c0a-f519f38be4fd","King Tee",71083,"",0,0,"At Your Own Risk",696951,0,"SOPRTNI12AC4688294","King Tee Production",7737631
"8621","",22359,0.448026304493546,0.323634923325445,"ART9Z1P1187FB36C94",6.47279,"Venezuela",-66.58904,"af06ac05-d9ec-4a5d-a637-aa75830f08d8","Edmundo Ros",165088,"",0,0,"Samba Samba",599591,NA,"SOAWNUW12AC46877F8","The Bull Frog",6653345
"8622","",22836,0.138187610118517,0.31781095981227,"ARL6XZC1187FB3936E",NA,"",NA,"8b49d89a-cd3d-4766-aebb-0a5e1dd2d7a5","Solistiyhtye Suomi",-1,"",0,0,"20 Suosikkia / Rilluttele yö",217058,NA,"SOXXNBB12A8C13C633","Rumpu lyö",2363644
"8623","",516,0.674970293047552,0.424953084112512,"ARZS5VW1187FB567E8",NA,"",NA,"a7412cd0-e0b8-4fa1-8d24-75bb92a84946","William Orbit",1695,"",0,0,"Strange Cargo III",1224,0.450762241641499,"SOWNKOB12A6310E331","Deus Ex Machina",11249
"8624","",616,0.918451788888983,0.828906301540435,"ARVG4OK1187B9B6BD3",NA,"",NA,"95e1ead9-4d31-4808-a7ac-32c3614c116b","The Killers",1573,"",0,0,"The Twilight Saga: New Moon Original Motion Picture Soundtrack",617497,0.523796347428939,"SORGIYZ12AAF3B3528","A White Demon Love Song (Soundtrack Album Version)",6860641
"8625","",590644,0.554851897526192,0.38686122473639,"ARYQQY31187B9ABBE1",NA,"",NA,"6285a40e-f315-4e03-a991-607af695b12c","Berrogüetto",-1,"",0,0,"Viaxe Por Urticaria",791247,0.266955186275539,"SOCPUJD12AC468AD40","Lusco",8754111
"8626","",11367,0.624723767578553,0.403509673363085,"ARCZ20M1187FB49687",32.77942,"Goodwill, LA",-91.56123,"810af667-6a1f-40df-87a9-27f726cba4f3","Tony Joe White",20062,"",0,0,"The Path Of A Decent Groove",59794,0,"SOPUCKL12A6D4FB5A6","The Coloness Of The Chain",619207
"8627","",40119,0.445858670853496,0.312044455676247,"AR3AIEI1187B992D8D",54.31392,"Great Britain / UK",-2.23218,"471087d4-3438-4f55-bb37-89cfe042b300","Marilyn Horne",15167,"",0,0,"Handel : Operatic Arias",54944,NA,"SOPZACG12A6D4F9271","Rinaldo : Act 1 ""Cor ingrato_ ti rammembri"" [Rinaldo]",572309
"8628","",301297,0.570609658224551,0.389877126421285,"ARXB7B21187B98BEF0",NA,"",NA,"bf319713-88a0-4a06-ab6f-2ead83e923bb","Marisela",13449,"",0,0,"La Otra",484445,0,"SOTNLYM12AB0181695","La Otra",5379235
"8629","",232213,0.383294226335836,0.328280409108863,"ARYSHL01187B9AAEC7",NA,"",NA,"b4f70f9c-c3ff-4a1b-b30e-7671ab786553","Hysterie",-1,"",0,0,"Vocal House Diamonds Vol.2",432951,0.319565986882865,"SOQMALF12AAF3B4144","Be my Lover",4826415
"8630","",4073,0.876829877749986,0.584116573123994,"ARUGU0E1187B9B30F6",34.05349,"Los Angeles, California, United States",-118.24532,"9efff43b-3b29-4082-824e-bc82f646f93d","The Doors",500,"",0,0,"The Lost Interview Tapes Featuring Jim Morrison - Volume Two: The Circus Magazine Interview",51317,NA,"SOJTAWE12A6D4F8EAC","The Trial_ Were You Scared? [The Lost Interview Tapes - Volume Two] (LP Version)",536570
"8631","",14417,0.764003368549573,0.542395093499765,"ARP7ILI1187B9AE9F7",NA,"",NA,"766a2b45-441f-4096-af05-dbbca9518c9d","Phantom Planet",1997,"",0,0,"Negatives",308324,NA,"SOWLJJD12AF729D3F5","Here I Am",3471168
"8632","",66284,0.823910087358585,0.549749651587439,"ARKCYJV1187FB392E9",NA,"San Francisco, CA",NA,"03d8f83e-a647-4bde-968a-189c0f147783","Set Your Goals",33269,"",0,0,"Mutiny: Deluxe Edition",710826,0.659230577045468,"SOKPTHW12AB018AB51","This Very Moment",7883695
"8633","",3539,0.722559297171401,0.466509803114959,"AR6JVK31187FB58FE3",NA,"",NA,"6ee7a715-e0c0-46d0-a215-2e17001699fc","Eiffel 65",-1,"",0,0,"Blue [da ba dee] [2009 Remixes]",569882,NA,"SODDBHT12AB0186B6E","Blue [Da Ba Dee] [Gabry Ponte vs. HiFi Blueprint Remix]",6314348
"8634","",583677,0.350755307604119,0.19742667974466,"AR23MLO119B8668CDA",NA,"",NA,"a55b1402-da2f-4c54-8843-49e5fe67375b","Jaco & Mixxmaster",-1,"",0,0,"Feeling",782395,NA,"SOLXIWW12AC468805A","Feeling",8653390
"8635","",14706,0.42429413010909,0.327239606049709,"ARRWDU31187B9B5656",38.62774,"St. Louis, MO",-90.19951,"497acfd9-091f-4405-a603-0623d099cc1d","Jimmy McCracklin",-1,"",0,0,"The Modern Recordings 1948-50",384191,0.262308997211945,"SOERGHR12AAF3B2A52","Gotta Cut Out",4261438
"8636","",13125,0.803087354948159,0.501825943654412,"AR5ZVJ91187B99083A",51.05563,"Ghent, Belgium",3.72856,"68ec1b08-3c2e-40b3-b0af-8f323743fdff","Soulwax",-1,"",0,0,"Kill Your Darlings",123782,0.504034340805441,"SOHKLFL12A6D4FA150","Kill Your Darlings",1277837
"8637","",63864,0.508124533736083,0.360425106482787,"ARSZVAK1187FB4A9F0",NA,"",NA,"b6278732-68a4-4bda-b009-26d76bf3b454","Richie Ray & Bobby Cruz",54027,"",0,0,"A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.)",194915,0.559472776289701,"SOISBPM12A8C132C8E","Bomba Camara",2120785
"8638","",141951,0.610330728063647,0.407821564861495,"ART6QCS1187FB40CBD",NA,"",NA,"2d6d27d3-b18b-4436-b174-b155ca917ab6","Los Auténticos Decadentes",16395,"",0,0,"Vinyl Replica:  Cualquiera Puede Cantar",511879,0.445454525493426,"SOMYFOE12AB0183244","El Chorro",5675944
"8639","",142205,0.601245988380812,0.461026520547515,"AR2S4CA1187B99632E",NA,"",NA,"652ce480-5f04-4601-9e2d-9b41b42a5ce6","FFH",8354,"",0,0,"Ready To Fly",487835,0.375984301500442,"SOTZUHM12A58A7E054","Here I Am",5414180
"8640","",833,0.740250721103172,0.516771087456822,"ARYVGP31187B9A531A",NA,"Seymour, IN",NA,"0aad6b52-fd93-4ea4-9c5d-1f66e1bc9f0a","John Mellencamp",2260,"",0,0,"The Lonesome Jubilee",23778,0.450762241641499,"SOTPQTD12A58A7E19B","Down And Out In Paradise",248264
"8641","",287995,0.48070831779986,0.396070904679331,"ARHDLVJ11F4C84797A",NA,"",NA,"ba208714-3698-4013-9e9e-3e76f565c0cf","Hadag Nahash",149042,"",0,0,"Hadag Nahash - LIVE",373037,NA,"SOTBZNC12A8C13FC85","Chalifot (Suits) (Live) (ft. Lioara Itzchak)",4153444
"8642","",6234,0.627071700735447,0.353768489578505,"ARWGIFV1187B989947",NA,"CHICAGO, Illinois",NA,"cfd2b787-3656-44ce-9212-9e555b400af5","New Direction",13206,"",0,0,"New Direction",113176,0.334706549069221,"SOTGNAJ12A58A7F3FE","Who Do You Roll With?  (LP Version)",1167726
"8643","",30269,0.498834975257938,0.379960766975078,"AR9OLFX1187B9A5762",31.30757,"Kosse, TX",-96.63166,"c727f585-54e0-4e0d-b8ad-05f216f99244","Bob Willis",4912,"",0,0,"Texas Playboys",341482,0.40044346624429,"SOTJMAA12AB01862F2","Sugar Blues",3824500
"8644","",89887,0.513932263677035,0.290906325425915,"ARDHWW41187B9A86B0",43.07295,"Madison, WI",-89.38669,"22685c6b-2900-4fc0-a030-d56c00cc0601","Paris_ Texas",-1,"",0,0,"Polyvinyl 2002 - 2003 Sampler",750876,0,"SOWFMJA12AB01837B6","Hip Replacement",8313547
"8645","",20860,0.556410013089321,0.396596274817667,"AR0N9BV1187FB3AD01",41.76332,"Hartford, CT",-72.67407,"828b1208-2ce4-40c1-b659-11d7f540748c","Gene Pitney",-1,"",0,0,"Something's Gotten Hold of My Heart: the Collection",84929,0.732924130048343,"SOVPVKY12A6D4F6F86","Every Breath I Take",890142
"8646","",86718,0.633402342202128,0.414834940743272,"ARRHVGT1187B98D603",51.16418,"Germany",10.45415,"a4da9933-1e43-483b-98d9-8b1a32a698ad","Dynamite Deluxe",66387,"",0,0,"Deluxe Soundsystem",109829,0.55056179703361,"SOCQGCO12A8C13D2E4","Zornig!",1136616
"8647","",12061,0.581475219299669,0.292662773043927,"AR05IU31187B9B9A1A",42.84751,"Vitoria, Spain",-2.67973,"38e3d9bd-5ff2-47f2-8519-52bf7572dd1c","Alex Ubago",-1,"",0,0,"Calle ilusion",409785,NA,"SOAEHZK12AB0182ADF","20 horas de nada",4556949
"8648","",50398,0.485883205804842,0.28222148018558,"AR9K6SJ1187B989A32",40.14323,"New Jersey",-74.72671,"2e63a93e-99e8-48b2-91a8-d2b990d5bd2a","Cassius Clay",19238,"",0,0,"I Am The Greatest!",286324,0.220966549062186,"SOGRCIP12A8C1347C0","Round 7:  2138",3214553
"8649","",41877,0.601069052214972,0.359185992751797,"ARSPQ0H1187B999944",54.97938,"Walker-on-Tyne, England",-1.54508,"70ac2314-d7d8-4435-b56c-9bad9a516642","Eric Burdon",54722,"",0,0,"Wild & Wicked",234871,0.327736683177841,"SOBMGUW12A8AE4726A","Cum",2577530
"8650","",17457,0.546346469458377,0.413772173137854,"ARN3X4T1187B99EA39",NA,"",NA,"a2cab261-63cc-4ccf-8023-6b6e8588bb62","Jacky Cheung",-1,"",0,0,"E Lang Chuan Shou",46625,NA,"SOOTLIP12A6D4F95BC","Zhui Zhong",498253
"8651","",37511,0.679519207792806,0.491828704353138,"ARBM57Q1187B9AF97C",34.05349,"Los Angeles, CA",-118.24532,"679ec43c-bc04-4bb0-b619-2da702a214ba","James Horner",11212,"",0,0,"The Missing",291752,0.365143804145244,"SOJMRUS12A8C13693A","Rescue And Breakout",3274516
"8652","",200224,0.614261763857657,0.417413023970527,"ARVJ6541187B9A4C3E",59.75952,"Norrtälje",18.70249,"56956605-de13-467a-9348-1a92ee2bc27b","Månegarm",166749,"",0,0,"Vargstenen",263217,0.653783204260484,"SODEAZT12A8C135EA2","Ur Själslig Död",2765423
"8653","",340479,0.705205403328604,0.653512932946543,"ARNLE621187B98ECB5",41.26069,"Omaha, NE",-95.93995,"922a18b1-0aba-4868-8f38-2aa4f324fe16","Mannheim Steamroller",-1,"",0,0,"Christmas Song",675941,NA,"SODVVZT12CF58273DB","The Christmas Song",7496493
"8654","",17814,0.656759787816968,0.410477200140988,"ARFKYG51187FB4CE41",44.64616,"Halifax, Nova Scotia, Canada",-63.57392,"78761837-4b00-4935-b7be-601697900e66","April Wine",12976,"",0,0,"Harder . . . Faster",143812,0.604128453376641,"SOPKWZP12A6D4F7DAF","Babes In Arms",1500499
"8655","",128253,0.481334748151034,0.369884223137606,"ARL3X871187B996C0C",41.00461,"Bloomsburg, PA",-76.45327,"405cf1e1-340d-400f-8cc6-4b0121b5b5f5","Lacy J. Dalton",14464,"",0,0,"Christmas Country",641414,0,"SOCHJTF12AB01829CE","Silver Bells",7114394
"8656","",229836,0.453912533302818,0,"AR7Y8LR1187B991B6F",NA,"",NA,"c48593c5-fbd4-4617-8d95-74de6fbc1225","Jean Corti",-1,"",0,0,"Fiorina",500539,NA,"SOJWBVN12AB01868AA","Madeleine (feat. Thomas Fersen)",5543054
"8657","",5732,0.934935267398208,0.78700546868923,"ARKSZW81187B9B695D",40.71455,"New York, New York",-74.00712,"494e8d09-f85b-4543-892f-a5096aed1cd4","Mariah Carey",1010,"",0,0,"Greatest Hits",289807,0.679077296233608,"SOYTUNS12A8C134C16","Honey",3253311
"8658","",402559,0.43817793632206,0.132312762932524,"ARRZQZE1241B9CBFBB",NA,"",NA,"","Arctique",-1,"",0,0,"Season Selection - Summer",545565,NA,"SOQFKZW12AB0181847","Kyana",6036997
"8659","",181469,0.627917468411432,0.473918437000002,"AR2BG0R1187FB398C3",29.59733,"Houma, LA",-90.71913,"0d41734a-db21-4042-97b0-98a730eca310","Dax Riggs",-1,"",0,0,"We Sing of Only Blood or Love",371292,NA,"SOXVFFI12AF72A1065","Didn't Know Yet What I'd Know When I Was Bleedin'",4130033
"8660","",39410,0.567278592228696,0.533885536481494,"ARCHKD91187B9A0A42",40.71455,"New York, NY [The Bronx]",-74.00712,"393e5448-896f-43e9-b80b-4ee58e1e71a4","The Ronettes",4730,"",0,0,"The Best Of The Ronettes",692717,0.629768364996027,"SOSAQJU12AC90755D2","Born To Be Together",7688293
"8661","",219434,0.602359560512301,0.417172932214572,"ARAO0RA1187FB587F2",NA,"Hong Kong",NA,"ea6185ea-0138-4b8c-a81a-e8fb90d7c680","My Little Airport",-1,"",0,0,"Zoo Is Sad_ People Are Cruel",790939,0.527818136556487,"SOFFUHF12AC4689476","Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?",8750599
"8662","",66649,0.482805247646827,0.293827445165545,"ARJJ8I01187FB4CE98",37.76509,"Jaen",-3.79068,"f0b1b23e-cb08-49b4-8da4-5d8cb2c4005f","Josélito",5512,"",0,0,"Les plus grandes chansons",680480,NA,"SOYWNEA12AB018826D","Soleil rouge",7550806
"8663","",33197,0.421132725384458,0.318834231458476,"ARB45GQ1187B98D2B4",NA,"",NA,"cbee65fc-e11c-439b-b5b4-e068fb1c169a","DeGarmo & Key",61389,"",0,0,"Collecton",150859,NA,"SOGMSIS12A58A7C45D","Jericho  (Straight On Album Version)",1574698
"8664","",3204,0.754917645450823,0.507464243114982,"ARWPYQI1187FB4D55A",53.45644,"Newton-le-Willows, Merseyside, England",-2.63265,"db92a151-1ac2-438b-bc43-b82e149ddd50","Rick Astley",1338,"",0,0,"Body And Soul",279019,0.574882891688921,"SOFFOFH12A8AE45129","Hopelessly",3106908
"8665","",4715,0.604820431918202,0.383877493633567,"AR7BMMV1187FB5B2D7",39.15093,"Ukiah, CA",-123.2079,"9c17c956-de06-4463-9a87-234652c306dc","Robben Ford",-1,"",0,0,"Talk To Your Daughter",762519,0.557187767518634,"SOCKRKE12AB018DD02","Talk To Your Daughter (Album Version)",8441502
"8666","",246144,0.583178831042213,0.43425334123608,"AR7PPJV1187FB397CC",NA,"",NA,"95495d6a-c1f2-4a62-b0e3-b9c5f2e9dea6","The James Taylor Quartet",126094,"",0,0,"Whole Lotta Live 1998",320241,0.523166108210824,"SOTGNGT12A8C142826","Creation",3609263
"8667","",5053,0.624967106402638,0.409712678286721,"ARIVB351187B9B485E",NA,"MILWAUKEE, Wisconsin",NA,"211ee5ca-67e3-4845-8313-6e6cbab95b1b","Porno For Pyros",-1,"",0,0,"Rev",673082,NA,"SOLKCWP12AB01890A4","100 Ways ( LP Version )",7459469
"8668","",5104,0.786921231368697,0.495306693411116,"ARNMWP51187FB3E963",41.88415,"Chicago, IL",-87.63241,"4dca4bb2-23ba-4103-97e6-5810311db33a","Curtis Mayfield",2041,"",0,0,"Heartbeat",59669,0.304169503435275,"SOSTESB12A6D4F9A66","You Better Stop",617775
"8669","",2906,0.531124492892697,0.382528157937854,"ARZKUQI11F4C8467A5",NA,"",NA,"","Oscar Peterson Trio",-1,"",0,0,"Gone But Not Forgotten - Oscar Peterson",767061,NA,"SOZVMQJ12AB018D482","I Got Rhythm",8493375
"8670","",19856,0.515044056408636,0.31669216154699,"ARGNGRI11E2835D567",NA,"",NA,"98024747-6524-4cbe-8802-5dd4f86d68fa","Tam Tam Go!",81756,"",0,0,"Cruzando El Río",29398,NA,"SOKJUPL12A6D4F8383","Atrapados En La Red",324424
"8671","",21896,0.70901052510291,0.55356617207078,"ARV8T9T1187B99F3F4",NA,"",NA,"efaefde1-e09b-4d49-9d8e-b1304d2ece8d","Amorphis",51681,"",0,0,"Karelian Isthmus",239673,NA,"SONUOCM12A8C141FF0","The Lost Name of God",2999393
"8672","",41090,0.47738713372835,0.363610864646525,"AR5R7791187FB3A8C3",NA,"",NA,"07c766d0-7734-4574-ad5a-0798ae57ff5d","Alfredo Kraus",58792,"",0,0,"KRAUS - Una Voz Universal",555767,NA,"SOQKTJJ12AB0181488","Los De Aragón: ""Los De Aragón",6144936
