"","analysis_sample_rate","audio_md5","danceability","duration","end_of_fade_in","energy","idx_bars_confidence","idx_bars_start","idx_beats_confidence","idx_beats_start","idx_sections_confidence","idx_sections_start","idx_segments_confidence","idx_segments_loudness_max","idx_segments_loudness_max_time","idx_segments_loudness_start","idx_segments_pitches","idx_segments_start","idx_segments_timbre","idx_tatums_confidence","idx_tatums_start","key","key_confidence","loudness","mode","mode_confidence","start_of_fade_out","tempo","time_signature","time_signature_confidence","track_id"
"6777",22050,"b81eb8ded5936b2308d08ccacfcf0491",0,87.14404,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.099,-3.254,0,0.362,83.273,137.07,4,0.113,"TRAQJOE128F92F1D58"
"6778",22050,"e5f001e88ac4b0e59b165d467300726c",0,167.49669,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.115,-10.469,1,0.275,157.989,86.999,4,0.638,"TRAQJLZ128F930BD03"
"6779",22050,"0037b45b5e11711a85e79a79dcc2a20a",0,293.90322,8.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492,-14.956,1,0.573,274.471,78.01,4,0,"TRAQJAO128F93289C4"
"6780",22050,"8f7bf543c8ee55dce3e46607993eaa5c",0,3.5522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-15.118,1,0,3.552,110.76,3,0.143,"TRAQJKM128F93578DA"
"6781",22050,"45e723120e3695be75ec2ff60b83f3db",0,287.37261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,-14.64,0,0.323,261.979,43.991,1,0,"TRAQJNQ12903CBD304"
"6782",22050,"8edde29d86ba9641b52b19c6ce9b5da9",0,248.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.297,-6.351,1,0.426,235.294,101.471,7,0.435,"TRAQJBM128F428DA47"
"6783",22050,"c715e7a38e1db2f73b318173bd66402c",0,168.30649,2.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.086,-10.351,1,0.316,168.306,170.217,4,0,"TRAQJGB128F426A9B6"
"6784",22050,"094889181c9031a47f07b66f18341417",0,278.41261,10.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.445,-10.882,0,0.503,267.233,90.094,3,0.788,"TRAQJLD128F9350D44"
"6785",22050,"091dac956df14f5906a5d6fb0065a191",0,170.81424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.64,-9.681,1,0.6,164.809,107.584,4,0.719,"TRAQJOP128F424C3D2"
"6786",22050,"2e1e05e104ed5830780c48ead7c55196",0,497.13587,0.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.799,-9.507,1,0.81,478.894,96.028,5,1,"TRAQJSB128F1454BB2"
"6787",22050,"0bb6df89362e0096914a722f02498e6a",0,211.12118,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705,-5.646,1,0.573,204.074,126.725,4,0.626,"TRAQJMP128F92E3821"
"6788",22050,"7a411434ca202724891dfe3eb1756a0f",0,186.51383,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.571,-6.54,1,0.517,180.814,165.979,4,0.364,"TRAQJAM128F14AC5E8"
"6789",22050,"b16959c63bfcfe5e77e94a5602e0b2b1",0,399.98649,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.664,-7.094,0,0.431,393.694,121.589,4,1,"TRAQICU128F4295BED"
"6790",22050,"f444935dbb184dacd60690f62802736f",0,169.56036,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.463,-10.769,0,0.444,165.442,98.259,4,1,"TRAQIDB128F9339E13"
"6791",22050,"20bd505411d0965d3d6d893bdda318ba",0,148.89751,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.871,-13.024,1,0.676,143,103.623,5,0.639,"TRAQIET128F9338109"
"6792",22050,"317fa1ff9998e56da3f51a8ab07ad95a",0,141.58322,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,-14.502,0,0.469,133.039,95.984,4,0,"TRAQIYQ12903CBAE8A"
"6793",22050,"9d8113c89c863a29f480697dfffc41dc",0,282.43546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.63,-6.472,1,0.483,279.899,102.91,4,0.159,"TRAQIWL12903CF2A34"
"6794",22050,"6e423224f4aa35fa49d768e7058714a3",0,135.8624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.683,-9.956,1,0.596,130.194,121.993,4,0.459,"TRAQIKC128F9303360"
"6795",22050,"ece1315ffde79b0a234825f1f548e7a3",0,237.60934,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.438,-14.364,0,0.901,228.722,83.902,1,0,"TRAQIUE128F4286303"
"6796",22050,"02ab3cbb75583029dcfef9d72f563666",0,259.05587,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.759,-10.399,0,0.675,242.236,90.627,5,0.474,"TRAQIHG128F424B549"
"6797",22050,"dd0a299d9e580e0c0ce36858dcedf5d2",0,444.9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.045,-5.999,1,0.41,432.048,65.005,4,0.096,"TRAQIBP12903CBD3E0"
"6798",22050,"280ff714f7d3fa9243fca299cb966c47",0,162.29832,2.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.542,-10.06,1,0.52,156.415,170.995,4,1,"TRAQITZ128F4265E0E"
"6799",22050,"ceaf1c7854dab6f0ec3cfaee6af06c84",0,272.50893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.334,-5.126,1,0.451,259.349,106.967,4,0.643,"TRAQIQP128E079505F"
"6800",22050,"a0cb7fb0388c9e7475bdd20773604378",0,216.60689,3.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.156,-9.679,0,0.261,203.999,169.875,4,0,"TRAQHWF128F146FF11"
"6801",22050,"4d7fcc0f3d4dd2f6f4accc1d45a22f7e",0,153.59955,0.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.33,-14.342,0,0.395,143.499,119.317,4,0.5,"TRAQHLV12903CB6474"
"6802",22050,"1567eccb1178ebf457d062a6f473c587",0,312.63302,0.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-9.995,1,0.236,307.13,128.745,4,0.154,"TRAQHNQ12903CA5676"
"6803",22050,"d934807a93536511c08aecc3c5ffe0da",0,161.38404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.052,-3.964,0,0.397,152.282,113.992,3,0.522,"TRAQHAK128F425EDD8"
"6804",22050,"27e11912b57201b58e5cc2da9364e6f4",0,195.02975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.588,-11.149,1,0.689,192.145,91.765,3,1,"TRAQHPK128F92E339B"
"6805",22050,"e83968d399e7bcdd6bf6030fd4ccf627",0,238.36689,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.403,-3.768,1,0.535,233.21,153.978,4,0.614,"TRAQHYE128F4275428"
"6806",22050,"68d57a822ae187263d7b6f9a4f54c42a",0,288.62649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.455,-8.149,0,0.395,281.437,150.055,4,0,"TRAQHHV128F92E0787"
"6807",22050,"77b2123d05e8e26b036dc929133af133",0,259.02975,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.039,-3.561,1,0.208,252.935,150.064,7,0.513,"TRAQHOI128F4233163"
"6808",22050,"60de4f46f3cc97e6af5d5125b8fbae9b",0,263.18322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.66,-6.933,1,0.481,250.729,92.028,4,1,"TRAQHCG128E07951DA"
"6809",22050,"c7affea2ded93f54cd06ff09913f08c9",0,286.4322,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.052,-11.651,1,0,280.462,198.138,1,0,"TRAQHMP128F932D69C"
"6810",22050,"f379c5b6bf0789ecadffc2112c039073",0,233.7171,1.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.151,-13.887,0,0.518,221.124,162.139,4,1,"TRAQHOL128F422F029"
"6811",22050,"73a085df7bfd3dd439f97be7b24b2060",0,203.44118,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.587,-15.095,1,0.828,191.483,164.886,3,0.717,"TRAQHKA12903CD817A"
"6812",22050,"201be6e7a87761182762d3ba8dd303c3",0,272.74404,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.861,-11.812,1,0.549,257.538,160.028,4,0.404,"TRAQHVX128F92E444A"
"6813",22050,"39a456afda7e43e416b9d5ae5b0e0f4e",0,197.45914,4.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.31,-7.037,0,0.447,188.14,103.476,4,0.946,"TRAQHNX128E07822A7"
"6814",22050,"5e6d5ec24797da58fff011c66428ab56",0,246.12526,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.526,-15.693,1,0.626,241.099,158.12,4,0,"TRAQHHW128F14A8FF9"
"6815",22050,"b5c74e0afbabf878f76ae8047b0c4172",0,148.61016,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.485,-12.345,1,0.667,139.952,110.771,3,1,"TRAQXKZ128F429D175"
"6816",22050,"e6b13614944d23e0d1bbf3f840fddd0c",0,159.76444,2.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.564,-16.445,1,0.731,152.561,89.924,1,0.455,"TRAQXYU12903CD9262"
"6817",22050,"81f3be2819f981377861f19867aee078",0,189.57016,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.099,-12.485,0,0.225,185.765,177.281,1,0,"TRAQXOQ128F93228A9"
"6818",22050,"d825feed59aee00affc589185b34fd7e",0,261.35465,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.253,-6.653,1,0.267,245.499,168.242,4,0.643,"TRAQXJY12903CF3A0E"
"6819",22050,"f447443b8a724e57e9abc63ff8d11c1a",0,270.62812,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.702,-12.325,0,0.622,248.947,96.596,3,0.759,"TRAQXAZ12903CF156D"
"6820",22050,"579330e8ce5a5cb4744ce39c1fc4603d",0,226.37669,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,-2.957,1,0.534,221.333,144.052,4,0.485,"TRAQOOW128F932FA3C"
"6821",22050,"ac7c480c0a22c4ac791aaacfaf7c8277",0,315.16689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.462,-13.097,1,0.656,293.21,100.075,4,0.298,"TRAQOXO128F42636BD"
"6822",22050,"508c5df9b050fb9363599667d8901737",0,298.9971,0.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.495,-8.188,1,0.445,290.418,126.884,4,0.213,"TRAQOLQ128EF3531E3"
"6823",22050,"19fe3aaf985f99f79b9572b89d24586e",0,192.62649,0.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.503,-12.366,0,0.489,187.675,90.103,4,0.686,"TRAQOXP128F4275511"
"6824",22050,"4e5553ef94f1b6ac98a45f28543a53fb",0,134.1122,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.688,-16.327,1,0.529,131.582,191.863,1,0.045,"TRAQOOU12903CBE70D"
"6825",22050,"5d9f1023967d539961d10db8d3793d21",0,136.04526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.916,-9.146,1,0.594,130.287,141.469,4,1,"TRAQOMM12903CC1D1C"
"6826",22050,"fd41a43fac724f4355a16a7d79a50144",0,352.44363,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.317,-8.013,1,0.476,329.979,106.136,4,0.295,"TRAQOOL128F93030A4"
"6827",22050,"f835f70da154d6d4b6f12fbc197af05e",0,228.96281,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,-11.627,1,0.437,219.04,115.862,5,0.889,"TRAQOSE128F42575EF"
"6828",22050,"bf441756a89b4d58673bb069ef5db9f2",0,179.3824,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.654,-6.904,0,0.653,174.643,103.063,4,0,"TRAQOPC128F422850C"
"6829",22050,"f1729fabeec08b84782ce5b6284bdc8b",0,205.24363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.115,-11.536,1,0.496,192.604,111.963,4,0.871,"TRAQOFP128F92FF669"
"6830",22050,"e51ca1a58caff4f82bb9fa85a962cc10",0,182.9873,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.539,-16.008,1,0.64,176.594,79.821,4,0.937,"TRAQMBA12903CD57EA"
"6831",22050,"75b2c3ceb33cf097df99653c86919d3e",0,57.57342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.432,-7.495,0,0.32,57.573,105.532,3,0.689,"TRAQMYS128F930582B"
"6832",22050,"d823d3d7f3d960d772d0301b6631fd23",0,273.00526,2.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.686,-14.948,1,0.688,260.899,93.553,4,0.676,"TRAQMWP12903CAC06F"
"6833",22050,"9b7e6cdfa312b34140a8dcc06ae8b7c8",0,270.31465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.424,-1.031,1,0.534,270.315,183.486,5,0.596,"TRAQMAK128F930D5F6"
"6834",22050,"a11747ac576cb2d46dbebe0f43c6ddcd",0,176.5873,0.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.297,-10.317,1,0.281,169.268,103.166,7,0.143,"TRAQMCM128F934CF43"
"6835",22050,"325750ffa174efb78e307b5061526b0a",0,385.35791,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.769,-11.804,0,0.636,380.534,150.037,4,0,"TRAQMDS128F9326C87"
"6836",22050,"f9e72625fd4f9b89f8d9906bd77b0385",0,155.8722,0.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.125,-10.369,1,0.17,147.72,45.13,4,0,"TRAQMOX12903CAEBD7"
"6837",22050,"ee16a8901b8fb0e2a85e98ca7d7815dc",0,198.84363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,-11.29,1,0.649,188.262,99.572,4,0.24,"TRAQMWJ12903D02BD4"
"6838",22050,"a5b792ab9f00b651fb1ec26605d07dfc",0,239.72526,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.381,-7.722,0,0.311,223.997,129.986,4,0.485,"TRAQMCF128F4247415"
"6839",22050,"ec4a12bef0926914ecaf08aff90e81b5",0,278.36036,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.013,-12.796,1,0.333,272.446,123.013,4,1,"TRAQMBC128F424FC8B"
"6840",22050,"07639c4d601d9e3e7dfc7ec45957f9c4",0,288.80934,2.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.018,-13.892,1,0.407,280.416,61.198,1,0,"TRAQMNJ128F92E9D94"
"6841",22050,"23ffa46acd76df4ff301457b6b087d42",0,296.30649,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.002,-12.712,1,0.209,287.01,166.891,4,0.799,"TRAQMLV128F92F33CB"
"6842",22050,"d23018833183ab76aa3c0fed52503ad5",0,435.3824,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878,-11.231,1,0.71,413.222,128.607,4,0,"TRAQMZG128F427C15C"
"6843",22050,"dc32fe9eea84d32449df4832d16e9eff",0,242.83383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.253,-19.173,1,0.483,232.594,75.297,5,0.83,"TRAQMNQ128F4250FD8"
"6844",22050,"b9bf2a230986401fa00a3537d800d0d9",0,210.23302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.723,-6.647,1,0.272,210.233,69.555,7,0.324,"TRAQMZB128EF351A09"
"6845",22050,"e4331697e038685d70f4df808c9571ef",0,163.81342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.632,-4.563,0,0.725,163.813,227.25,4,0.095,"TRAQMNB12903CDD58F"
"6846",22050,"3f63946d3d00427a22ff6a5f37f717d1",0,239.93424,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.414,-5.141,0,0.557,235.027,163.006,4,0.257,"TRAQMTB128F92FEE3B"
"6847",22050,"6b9b1279d7b8822d33102a2bec2ae521",0,330.1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828,-10.454,1,0.724,314.787,176.02,4,0.677,"TRAQMKM128F92E4EDD"
"6848",22050,"926ab7f2d7e753315486ebbaca3442f5",0,213.18485,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.407,-6.451,1,0.4,208.417,110.993,4,1,"TRAQRYZ128F4291DCB"
"6849",22050,"ec0be7a1e57139000dd5bafc8c0916ff",0,254.69342,0.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.526,-8.851,0,0.687,246.996,178.021,4,0.954,"TRAQRSO128F92D5C48"
"6850",22050,"e8977bb928b40a8dc8067400f7cb327b",0,274.99057,4.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.018,-13.592,1,0.295,263.657,93.008,4,0.728,"TRAQRSK128F4279043"
"6851",22050,"ace9cd09f9b1acd6491b02120d8dc9f8",0,167.33995,2.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,-19.817,1,0.483,156.328,115.124,5,0.677,"TRAQRUZ128F149627D"
"6852",22050,"e5076264486ed0fddadcd941103fbeb8",0,152.76363,4.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8,-9.774,1,0.718,150.013,126.968,3,0.181,"TRAQRRD128F425F8E7"
"6853",22050,"f9bc607328b02eaaaf6c69f3ccda7fee",0,404.45342,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,-30.676,0,0.186,369.046,138.39,4,0,"TRAQRLZ128F425CE1D"
"6854",22050,"8ae62cfe1a686f18543a20525136cc1a",0,187.32363,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.095,-23.012,0,0.272,176.222,126.241,4,0,"TRAQRZP128F931C1F1"
"6855",22050,"b10ea8ebb322d8bfb4d5ca2ec802d92b",0,199.73179,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.442,-13.148,1,0.508,197.526,118.137,4,0.093,"TRAQRAM128F4296694"
"6856",22050,"7e73bac2377457097acd927d531af161",0,204.01587,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,-9.819,1,0.81,192.493,106.963,4,0.744,"TRAQRFN128F93071EA"
"6857",22050,"8054e280b31c0eb66ac81b1e3be99a30",0,124.39465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.235,-4.861,0,0.243,124.395,97.546,4,1,"TRAQRFD128F9322DE6"
"6858",22050,"2b6584f9015b0640366f385eca692bbf",0,204.5122,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.608,-6.866,1,0.535,189.057,180.823,4,0.567,"TRAQRJO128F42B7B09"
"6859",22050,"2924d1dd886c9d91eeac83ee97f06874",0,164.362,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-9.796,1,0,151.731,158.84,3,0.993,"TRAQRTB128F9332168"
"6860",22050,"0a8ff29e25317a413d1f4768c823ddfd",0,186.8273,0.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.674,-6.975,1,0.51,177.627,164.93,4,0.244,"TRAQRNL128F42148D3"
"6861",22050,"d8cca5fa5d43af8463b03844943b67a6",0,302.75873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707,-8.517,1,0.558,294.168,107.778,4,0.574,"TRAQRTQ128F42707EA"
"6862",22050,"67f4084136d7b6e25a2534c9d5189349",0,191.29424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.827,-4.689,1,0.626,175.543,104.208,5,0.699,"TRAQRHA128F93001EB"
"6863",22050,"755fef46bd8c4de9351ec5e19c3248b1",0,175.22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.707,-2.17,1,0.553,169.918,149.654,4,0.442,"TRAQYZO128F930BC98"
"6864",22050,"b396ccf08165b52e4a8c5b58d8d02465",0,361.9522,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.535,-5.417,1,0.508,356.153,173.776,4,0,"TRAQYMX12903CAB6C6"
"6865",22050,"10de0a24441c6f1cbd1b8c91af7ebc59",0,231.60118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.151,-10.067,0,0.382,226.975,106.961,5,1,"TRAQYOC128F9341CDC"
"6866",22050,"bf14c0b2a2a580962244457f42152f61",0,158.30159,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-14.947,1,0.89,152.445,101.863,1,0,"TRAQYRR128F92F8632"
"6867",22050,"ecdc656b8424b08a8d19f84699c10f71",0,198.63465,0.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.745,-8.61,1,0.664,189.812,163.92,4,0.317,"TRAQYZO12903CB818E"
"6868",22050,"2c60c8628530f9e1c1969146fe83fcc1",0,159.29424,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.412,-3.276,1,0.402,156.45,110.096,4,0,"TRAQYWJ128F931282C"
"6869",22050,"b4b6e7f02e3770b550a306283d63b4de",0,183.562,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.712,-10.295,1,0.656,177.331,104.055,4,0,"TRAQYSF128F425D3D8"
"6870",22050,"b24b49457b70e68f7c663609aea7be80",0,343.37914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.452,-9.193,1,0.696,343.379,124.343,4,0.645,"TRAQYXL128F425EA21"
"6871",22050,"db0edd33bd1c9bcdec7ba03ae1e19bbf",0,172.90404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.064,1,0,169.744,93.029,4,0.748,"TRAQYFL12903D138CF"
"6872",22050,"e2de170e1989a1102d69de5f20a3267a",0,57.44281,2.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.691,-21.488,1,0.659,52.547,92.502,1,0.478,"TRAQYZI128F4273CF3"
"6873",22050,"1658315fb4c157e5e15c02d0b4ac1f38",0,128.15628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.041,-16.117,1,0.308,124.285,193.637,4,0,"TRAQYVG128F92FE7E1"
"6874",22050,"32d08b968fcdedad2bdd9fa92d8d5fb0",0,226.37669,0.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-15.448,0,0.163,216.549,69.347,4,0.789,"TRAQYUA128F428742F"
"6875",22050,"a96648636685ebcb15386afedd75a37e",0,226.92526,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.771,-9.67,1,0.75,215.04,165.038,4,0,"TRAQAIW12903C9B61E"
"6876",22050,"50a97a3a9eaec5c716e0b6d77286ce45",0,159.68608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.98,-8.871,1,0.727,156.642,136.211,4,0.909,"TRAQAMG128F934AED9"
"6877",22050,"0fd186d0ae567677c5976fb2f206a324",0,302.52363,3.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.631,-5.346,1,0.508,300.013,166.809,4,0.487,"TRAQAYU128EF340AD0"
"6878",22050,"1dae9e680f8eb27c44a737e19b62db62",0,17.60608,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.332,1,0,17.606,117.101,4,1,"TRAQAXL12903C9AA01"
"6879",22050,"47162c89a96ae39f11da010360bae2d2",0,183.27465,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.243,-3.177,1,0.305,183.275,163.604,4,0.424,"TRAQACB128F4263F7B"
"6880",22050,"6fd3ad58d850f5a9a640d63c632a2b3b",0,165.82485,7.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.829,1,0,156.067,189.824,4,1,"TRAQADQ12903CDCEF5"
"6881",22050,"efc00e3a8262da52ea0ac664bfb1347d",0,68.362,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793,-19.776,1,0.651,65.19,149.91,4,0.75,"TRAQACX128F92FE83D"
"6882",22050,"6ecab709a26f31f218bbdbeb1da48a76",0,289.64526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.267,-8.603,1,0.359,289.645,112.838,4,1,"TRAQAVX128F42A13D7"
"6883",22050,"cc76d1972bdc6d871546733867ed2c91",0,186.90567,3.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.418,-10.974,1,0.558,182.526,113.93,3,0.841,"TRAQAYR128F427DC4C"
"6884",22050,"29cdf4348bd9ef74946e5f3676a70e73",0,218.5922,3.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.034,-5.41,0,0.362,212.457,124.004,4,0,"TRAQAPL12903CB18F0"
"6885",22050,"0c874341cba4c6dd0115fa5b7ad4ed40",0,204.38159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.429,-6.134,0,0.413,196.824,153.977,4,0.824,"TRAQBNL128F4254D13"
"6886",22050,"068aceacd1459ec8439ab7216be55586",0,188.89098,0.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.051,-19.27,1,0.506,183.827,94.73,4,0.798,"TRAQBNL128F421DC67"
"6887",22050,"cd4585227fb9bc284f3f0bc0fdca7429",0,305.162,0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.462,-6.569,0,0.542,297.494,90.031,4,0.801,"TRAQBRP128F92DFCEF"
"6888",22050,"daddfbcec14aad939dd353cc98083f66",0,221.88363,0.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.674,-12.783,1,0.716,213.42,176.536,4,0.612,"TRAQBCD128F92EE352"
"6889",22050,"71d888576629f01107489edc2c1ce3d9",0,275.19955,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.19,-6.73,0,0.368,260.4,120.029,7,0.453,"TRAQBVO128F425D1F9"
"6890",22050,"080dfd6bae2ea43abb1ae43955c82a19",0,298.89261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.645,-4.03,0,0.648,290.783,96.521,1,0.218,"TRAQBXG128F9352821"
"6891",22050,"4a64145b9e071af3561ed6224e234a53",0,201.06404,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.665,-8.011,0,0.525,190.02,96.058,4,0.99,"TRAQBTT128F427AE7D"
