"artistMbid"	"tagname"	"tagcount"
e93966d0-eede-4210-9887-b071e6bf593b	"jug band"	12
e93966d0-eede-4210-9887-b071e6bf593b	"old fashioned"	12
e93966d0-eede-4210-9887-b071e6bf593b	"pre-war blues"	12
e93966d0-eede-4210-9887-b071e6bf593b	"blues harp"	12
e93966d0-eede-4210-9887-b071e6bf593b	"spotify"	12
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"classic country"	100
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"country"	83
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"oldies"	51
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"male vocalists"	40
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"Sonny James"	22
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"american"	18
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"easy listening"	12
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"rockabilly"	6
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"Alabama"	4
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"swing"	4
df822e9b-b88e-4940-b5c9-05f8be9a2e64	"INTERNATIONALE SCHLAGER"	4
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"Rock Argentino"	100
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"rock"	55
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"argentina"	46
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"Rock en Espanol"	40
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"rock argento"	16
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"charly garcia"	9
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"rock en espaol"	8
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"latin"	7
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"Rock Latino"	6
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"80s"	5
dd999ced-1dd4-44b8-ab67-ee5ec23e52b7	"rock nacional"	5
52af8ebe-3af5-45e0-b4a3-87c43854026f	"lounge"	100
52af8ebe-3af5-45e0-b4a3-87c43854026f	"60s"	100
52af8ebe-3af5-45e0-b4a3-87c43854026f	"brazilian music"	100
52af8ebe-3af5-45e0-b4a3-87c43854026f	"Bossa Nova"	100
52af8ebe-3af5-45e0-b4a3-87c43854026f	"samba"	100
52af8ebe-3af5-45e0-b4a3-87c43854026f	"batucada"	100
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"New Orleans"	100
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"soul"	85
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"rhythm and blues"	78
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"new orleans rhythm and blues"	50
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"Funky 16 Corners"	28
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"New Orleans Soul"	14
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"RB"	14
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"northern soul"	14
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"60s"	14
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"funk"	14
1b4b981d-b486-4564-a7fc-4b6cdda916ba	"All"	7
043a40c7-fb90-42f7-89a8-077a8ff61db6	"opera"	100
043a40c7-fb90-42f7-89a8-077a8ff61db6	"Classical"	81
043a40c7-fb90-42f7-89a8-077a8ff61db6	"mezzo-soprano"	56
043a40c7-fb90-42f7-89a8-077a8ff61db6	"female vocalists"	47
043a40c7-fb90-42f7-89a8-077a8ff61db6	"baroque"	28
043a40c7-fb90-42f7-89a8-077a8ff61db6	"italian"	11
043a40c7-fb90-42f7-89a8-077a8ff61db6	"soprano"	7
043a40c7-fb90-42f7-89a8-077a8ff61db6	"cecilia bartoli"	6
043a40c7-fb90-42f7-89a8-077a8ff61db6	"mezzosoprano"	3
043a40c7-fb90-42f7-89a8-077a8ff61db6	"bartoli"	3
043a40c7-fb90-42f7-89a8-077a8ff61db6	"diva"	2
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"new beat"	100
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"rock"	41
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"jecks"	41
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"funky"	34
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"funk"	34
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"groovy"	34
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"jazz"	27
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"soul"	27
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"acoustic"	27
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"Belgium"	27
e769ea4a-c129-45df-abb1-3ccf4bbcc629	"acid jazz"	27
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"irish"	100
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"folk"	77
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"Irish Folk"	77
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"celtic"	72
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"singer-songwriter"	36
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"ireland"	13
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"Tommy Makem"	13
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"acoustic"	9
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"greenwich village folk"	9
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"world"	9
ed29f6fa-ca96-47f7-9c7e-b9f2f11f30e4	"traditional"	9
e0974536-897a-46d9-aaa8-c4eccba15b03	"j-pop"	100
e0974536-897a-46d9-aaa8-c4eccba15b03	"punk"	83
e0974536-897a-46d9-aaa8-c4eccba15b03	"salsa"	83
e0974536-897a-46d9-aaa8-c4eccba15b03	"japanese"	66
e0974536-897a-46d9-aaa8-c4eccba15b03	"boogaloo"	50
e0974536-897a-46d9-aaa8-c4eccba15b03	"latin"	33
e0974536-897a-46d9-aaa8-c4eccba15b03	"puerto rico"	33
e0974536-897a-46d9-aaa8-c4eccba15b03	"cool"	33
e0974536-897a-46d9-aaa8-c4eccba15b03	"female vocalists"	33
e0974536-897a-46d9-aaa8-c4eccba15b03	"a-pop"	16
e0974536-897a-46d9-aaa8-c4eccba15b03	"percussion"	16
c429b270-c34d-4392-9703-85b3af05d505	"Hip-Hop"	100
c429b270-c34d-4392-9703-85b3af05d505	"rap"	53
c429b270-c34d-4392-9703-85b3af05d505	"croatian"	46
c429b270-c34d-4392-9703-85b3af05d505	"Balkan hip-hop"	40
c429b270-c34d-4392-9703-85b3af05d505	"Croatian rap"	26
c429b270-c34d-4392-9703-85b3af05d505	"cro"	20
c429b270-c34d-4392-9703-85b3af05d505	"Croatia"	20
c429b270-c34d-4392-9703-85b3af05d505	"hip hop"	20
c429b270-c34d-4392-9703-85b3af05d505	"hrvatska"	13
c429b270-c34d-4392-9703-85b3af05d505	"political"	13
c429b270-c34d-4392-9703-85b3af05d505	"repcuga"	6
927595dd-568c-44a8-97d8-d5110c5f1b84	"alternative rock"	100
927595dd-568c-44a8-97d8-d5110c5f1b84	"Nova Srpska Scena"	64
927595dd-568c-44a8-97d8-d5110c5f1b84	"serbian"	64
927595dd-568c-44a8-97d8-d5110c5f1b84	"italian"	36
927595dd-568c-44a8-97d8-d5110c5f1b84	"torino"	20
927595dd-568c-44a8-97d8-d5110c5f1b84	"alternative"	16
927595dd-568c-44a8-97d8-d5110c5f1b84	"rock"	16
927595dd-568c-44a8-97d8-d5110c5f1b84	"Dan Solo"	12
927595dd-568c-44a8-97d8-d5110c5f1b84	"Franz Goria"	12
927595dd-568c-44a8-97d8-d5110c5f1b84	"marlene kuntz"	12
927595dd-568c-44a8-97d8-d5110c5f1b84	"serbian alternative"	12
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"Grunge"	100
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"alternative rock"	97
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"rock"	88
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"alternative"	41
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"metal"	35
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"post-grunge"	29
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"hard rock"	20
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"western ny"	11
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"WNY"	11
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"western new york"	11
f6058dd9-1ec9-48df-b0e1-d490b489bfcc	"Buffalo"	11
4582365c-f2be-47b8-add5-9fb18acc559a	"electronica"	100
4582365c-f2be-47b8-add5-9fb18acc559a	"chillout"	50
4582365c-f2be-47b8-add5-9fb18acc559a	"indie"	50
4582365c-f2be-47b8-add5-9fb18acc559a	"interesting"	50
4582365c-f2be-47b8-add5-9fb18acc559a	"Chillosophy"	50
4582365c-f2be-47b8-add5-9fb18acc559a	"psychill"	50
4582365c-f2be-47b8-add5-9fb18acc559a	"Psychedelic Chill"	50
4582365c-f2be-47b8-add5-9fb18acc559a	"ambient"	25
4582365c-f2be-47b8-add5-9fb18acc559a	"chill-out"	25
4582365c-f2be-47b8-add5-9fb18acc559a	"under 2000 listeners"	25
1f44dc31-d117-4450-9f75-9f12f5a96fa2	"rock"	100
1f44dc31-d117-4450-9f75-9f12f5a96fa2	"Progressive rock"	100
1f44dc31-d117-4450-9f75-9f12f5a96fa2	"trip-hop"	100
1f44dc31-d117-4450-9f75-9f12f5a96fa2	"electro rock"	100
08a8ff71-ff55-46ad-8578-5a46d60184de	"ambient"	100
08a8ff71-ff55-46ad-8578-5a46d60184de	"electronic"	85
08a8ff71-ff55-46ad-8578-5a46d60184de	"chillout"	66
08a8ff71-ff55-46ad-8578-5a46d60184de	"downtempo"	55
08a8ff71-ff55-46ad-8578-5a46d60184de	"psybient"	51
08a8ff71-ff55-46ad-8578-5a46d60184de	"psychill"	29
08a8ff71-ff55-46ad-8578-5a46d60184de	"psychedelic"	14
08a8ff71-ff55-46ad-8578-5a46d60184de	"psydub"	11
08a8ff71-ff55-46ad-8578-5a46d60184de	"psytrance"	11
08a8ff71-ff55-46ad-8578-5a46d60184de	"cyberchill"	7
08a8ff71-ff55-46ad-8578-5a46d60184de	"cyberfusion"	7
2834bd83-3101-45c0-9ae3-c2d9cea20415	"female vocalists"	100
2834bd83-3101-45c0-9ae3-c2d9cea20415	"indie"	85
2834bd83-3101-45c0-9ae3-c2d9cea20415	"alternative"	75
2834bd83-3101-45c0-9ae3-c2d9cea20415	"pop"	66
2834bd83-3101-45c0-9ae3-c2d9cea20415	"doo wop indie"	49
2834bd83-3101-45c0-9ae3-c2d9cea20415	"british"	34
2834bd83-3101-45c0-9ae3-c2d9cea20415	"soul"	23
2834bd83-3101-45c0-9ae3-c2d9cea20415	"singer-songwriter"	14
2834bd83-3101-45c0-9ae3-c2d9cea20415	"indie pop"	12
2834bd83-3101-45c0-9ae3-c2d9cea20415	"female vocalist"	9
2834bd83-3101-45c0-9ae3-c2d9cea20415	"vintage pop"	5
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"Nu Metal"	100
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"metal"	92
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"alternative"	89
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"alternative rock"	69
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"rock"	64
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"alternative metal"	52
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"hard rock"	16
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"Nu-metal"	9
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"experimental"	8
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"Deftones"	8
7527f6c2-d762-4b88-b5e2-9244f1e34c46	"american"	7
82a39760-7501-4093-8679-8c533c3f9261	"country"	100
82a39760-7501-4093-8679-8c533c3f9261	"americana"	100
82a39760-7501-4093-8679-8c533c3f9261	"female vocalists"	100
82a39760-7501-4093-8679-8c533c3f9261	"country ballad"	100
82a39760-7501-4093-8679-8c533c3f9261	"country female"	100
82a39760-7501-4093-8679-8c533c3f9261	"under 2000 listeners"	100
737871e3-3c1f-4a87-94e5-2789d3a379ea	"female vocalists"	100
737871e3-3c1f-4a87-94e5-2789d3a379ea	"singer-songwriter"	88
737871e3-3c1f-4a87-94e5-2789d3a379ea	"folk"	82
737871e3-3c1f-4a87-94e5-2789d3a379ea	"jazz"	58
737871e3-3c1f-4a87-94e5-2789d3a379ea	"pop"	52
737871e3-3c1f-4a87-94e5-2789d3a379ea	"USA"	35
737871e3-3c1f-4a87-94e5-2789d3a379ea	"spotify"	17
737871e3-3c1f-4a87-94e5-2789d3a379ea	"ny"	17
737871e3-3c1f-4a87-94e5-2789d3a379ea	"Wonderful Women"	11
737871e3-3c1f-4a87-94e5-2789d3a379ea	"must listen"	11
737871e3-3c1f-4a87-94e5-2789d3a379ea	"Blues Stay Away Music"	11
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"dance"	100
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"finnish"	40
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"eurodance"	40
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"female vocalists"	36
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"electro"	27
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"House"	18
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"commercial trance"	13
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"electronic"	9
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"dcx"	9
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"All"	9
5a07f7da-5e0c-4601-952d-48a08e4eba9c	"dengesizz"	4
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"classic rock"	100
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"rock"	76
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"country rock"	23
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"folk rock"	23
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"CCR"	23
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"green river"	17
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"country"	11
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"blues rock"	11
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"CCR Band"	5
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"lol  whooo"	5
44c48a1b-defd-4222-bee6-03f9ee9a7be9	"meinemusik"	5
2505814d-a241-4735-81e0-2331981eb79a	"easy listening"	100
2505814d-a241-4735-81e0-2331981eb79a	"lounge"	66
2505814d-a241-4735-81e0-2331981eb79a	"mood music"	50
2505814d-a241-4735-81e0-2331981eb79a	"chillout"	16
2505814d-a241-4735-81e0-2331981eb79a	"ambient"	16
2505814d-a241-4735-81e0-2331981eb79a	"alex"	16
2505814d-a241-4735-81e0-2331981eb79a	"need to listen to more"	16
2505814d-a241-4735-81e0-2331981eb79a	"under 2000 listeners"	16
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"blues"	100
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"soul"	65
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"rhythm and blues"	47
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"singer-songwriter"	26
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"percy mayfield"	18
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"50s"	10
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"rnb"	5
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"american"	5
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"60s"	5
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"Chess Records"	5
21711e9c-3722-4b88-8cd4-5a1b6c9adba4	"r&b"	5
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"peruvian"	100
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"Peru"	88
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"pop espanol"	77
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"spanish"	77
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"latin"	66
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"pop"	44
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"All"	44
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"laltino america"	33
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"singer-songwriters"	33
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"sud"	22
e1fb2501-3d1f-4e31-9411-761fe6e3ee4e	"balada"	22
7796eed0-9716-42d4-ab3f-f9a25c22069e	"gospel"	100
7796eed0-9716-42d4-ab3f-f9a25c22069e	"soul"	75
7796eed0-9716-42d4-ab3f-f9a25c22069e	"rnb"	75
7796eed0-9716-42d4-ab3f-f9a25c22069e	"r and b"	75
7796eed0-9716-42d4-ab3f-f9a25c22069e	"under 2000 listeners"	75
7796eed0-9716-42d4-ab3f-f9a25c22069e	"female vocalists"	50
7796eed0-9716-42d4-ab3f-f9a25c22069e	"vocal"	25
7796eed0-9716-42d4-ab3f-f9a25c22069e	"Neo-Soul"	25
7796eed0-9716-42d4-ab3f-f9a25c22069e	"Soul Diva"	25
7796eed0-9716-42d4-ab3f-f9a25c22069e	"electronic-lounge"	25
19bf356a-1505-47f9-9466-03582fce2a4d	"jazz"	100
19bf356a-1505-47f9-9466-03582fce2a4d	"Bossa Nova"	74
19bf356a-1505-47f9-9466-03582fce2a4d	"brazilian"	58
19bf356a-1505-47f9-9466-03582fce2a4d	"female vocalists"	53
19bf356a-1505-47f9-9466-03582fce2a4d	"latin"	35
19bf356a-1505-47f9-9466-03582fce2a4d	"vocal jazz"	13
19bf356a-1505-47f9-9466-03582fce2a4d	"brasil"	11
19bf356a-1505-47f9-9466-03582fce2a4d	"brazil"	9
19bf356a-1505-47f9-9466-03582fce2a4d	"mpb"	7
19bf356a-1505-47f9-9466-03582fce2a4d	"female vocalist"	6
19bf356a-1505-47f9-9466-03582fce2a4d	"jazz vocals"	6
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"folk"	100
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"jug band"	45
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"blues"	36
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"country"	27
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"novelty"	27
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"psychedelic nostalgia"	18
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"cult member"	18
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"80"s"	18
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"boston"	18
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"swing"	18
acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad	"jazz"	18
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"jazz"	100
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"20s"	100
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"ukulele"	85
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"Disney"	35
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"ukelele"	21
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"Mondiovision"	21
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"american"	21
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"Soundtrack"	21
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"Soundtracks"	14
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"All"	14
13c554b5-e1c1-4de9-8432-f4c66f7949f1	"Cliff Edwards"	14
c1ad2464-8049-4283-9f7b-0f9796af2938	"christian"	100
c1ad2464-8049-4283-9f7b-0f9796af2938	"worship"	66
c1ad2464-8049-4283-9f7b-0f9796af2938	"contemporary christian"	39
c1ad2464-8049-4283-9f7b-0f9796af2938	"gospel"	27
c1ad2464-8049-4283-9f7b-0f9796af2938	"pop"	22
c1ad2464-8049-4283-9f7b-0f9796af2938	"piano"	12
c1ad2464-8049-4283-9f7b-0f9796af2938	"praise"	10
c1ad2464-8049-4283-9f7b-0f9796af2938	"praise and worship"	6
c1ad2464-8049-4283-9f7b-0f9796af2938	"Fernando Ortega worship"	6
c1ad2464-8049-4283-9f7b-0f9796af2938	"contemplative contemporary christian"	4
c1ad2464-8049-4283-9f7b-0f9796af2938	"All"	4
aa292748-4edc-4732-8028-edb77e044a62	"swedish"	100
aa292748-4edc-4732-8028-edb77e044a62	"Classical"	100
aa292748-4edc-4732-8028-edb77e044a62	"orchestral"	50
aa292748-4edc-4732-8028-edb77e044a62	"spotify"	50
aa292748-4edc-4732-8028-edb77e044a62	"musique contemporaine"	50
aa292748-4edc-4732-8028-edb77e044a62	"under 2000 listeners"	50
aa292748-4edc-4732-8028-edb77e044a62	"g symfoniker"	50
aa292748-4edc-4732-8028-edb77e044a62	"seen live"	2
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"hardcore"	100
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"Gabber"	89
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"industrial hardcore"	35
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"frenchcore"	27
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"hardcore techno"	27
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"lounge"	16
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"organ"	10
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"electronic"	8
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"techno"	8
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"hard techno"	6
5adf9c2e-9220-4a1a-8959-eb2d636cac02	"acid techno"	6
f495225d-4e26-4d04-a0c5-8d53f5a40624	"C-pop"	100
f495225d-4e26-4d04-a0c5-8d53f5a40624	"chinese"	75
f495225d-4e26-4d04-a0c5-8d53f5a40624	"taiwan"	40
f495225d-4e26-4d04-a0c5-8d53f5a40624	"Vic Zhou"	30
f495225d-4e26-4d04-a0c5-8d53f5a40624	"cpop"	30
f495225d-4e26-4d04-a0c5-8d53f5a40624	"F4"	30
f495225d-4e26-4d04-a0c5-8d53f5a40624	"male vocalists"	15
f495225d-4e26-4d04-a0c5-8d53f5a40624	"taiwanese"	15
f495225d-4e26-4d04-a0c5-8d53f5a40624	"vic"	10
f495225d-4e26-4d04-a0c5-8d53f5a40624	"TW-pop"	10
f495225d-4e26-4d04-a0c5-8d53f5a40624	"mandarin"	10
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"hard rock"	100
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"classic rock"	81
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"rock"	47
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"heavy metal"	35
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"70s"	34
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"metal"	11
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"american"	5
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"Sammy Hagar"	4
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"ronnie montrose"	3
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"USA"	2
d68063aa-620e-4cf5-8d8c-c2fc8bd1800b	"arena rock"	1
c9584c27-f240-4f0e-8e82-3470111f24be	"singer-songwriter"	100
c9584c27-f240-4f0e-8e82-3470111f24be	"soul"	89
c9584c27-f240-4f0e-8e82-3470111f24be	"blues"	79
c9584c27-f240-4f0e-8e82-3470111f24be	"rock"	54
c9584c27-f240-4f0e-8e82-3470111f24be	"acoustic"	53
c9584c27-f240-4f0e-8e82-3470111f24be	"male vocalists"	11
c9584c27-f240-4f0e-8e82-3470111f24be	"marc broussard"	9
c9584c27-f240-4f0e-8e82-3470111f24be	"Acoustic Rock"	8
c9584c27-f240-4f0e-8e82-3470111f24be	"pop"	7
c9584c27-f240-4f0e-8e82-3470111f24be	"folk"	6
c9584c27-f240-4f0e-8e82-3470111f24be	"alternative"	5
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"reggae"	100
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"dub"	52
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"soul"	42
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"jamaican"	33
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"All"	23
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"70s"	14
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"jamaica"	14
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"roots"	14
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"roots reggae"	14
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"lovers rock"	14
4a6b1c95-05e6-4980-a45d-795d5d273f9a	"Reggae Soul"	14
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"Canadian"	100
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"electronic"	100
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"electro"	64
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"electronica"	55
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"dance"	55
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"dance-punk"	26
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"Edmonton"	26
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"indie"	22
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"electro dance"	11
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"indie electronic"	8
02a6e3af-0c07-4b9c-8271-88c09ef9b0e7	"indie rock"	8
f323862f-df56-4a34-a256-dd6dfefdb416	"dance"	100
f323862f-df56-4a34-a256-dd6dfefdb416	"House"	62
f323862f-df56-4a34-a256-dd6dfefdb416	"electronic"	37
f323862f-df56-4a34-a256-dd6dfefdb416	"90s"	37
f323862f-df56-4a34-a256-dd6dfefdb416	"pop"	25
f323862f-df56-4a34-a256-dd6dfefdb416	"elektro-eurodance"	12
f323862f-df56-4a34-a256-dd6dfefdb416	"marco ravelli"	12
f323862f-df56-4a34-a256-dd6dfefdb416	"discoradio"	12
f323862f-df56-4a34-a256-dd6dfefdb416	"Dance-Electronica"	12
f323862f-df56-4a34-a256-dd6dfefdb416	"Sinnet"	12
f323862f-df56-4a34-a256-dd6dfefdb416	"Energi"	12
06e8971d-8271-41ee-babd-394e6498602a	"dance"	100
06e8971d-8271-41ee-babd-394e6498602a	"90s"	100
06e8971d-8271-41ee-babd-394e6498602a	"trance"	50
06e8971d-8271-41ee-babd-394e6498602a	"pop"	50
06e8971d-8271-41ee-babd-394e6498602a	"Rave"	50
06e8971d-8271-41ee-babd-394e6498602a	"Love it"	50
55a434d9-d3d3-462f-9aa9-749938dcf172	"blues"	100
55a434d9-d3d3-462f-9aa9-749938dcf172	"soul"	54
55a434d9-d3d3-462f-9aa9-749938dcf172	"female vocalists"	48
55a434d9-d3d3-462f-9aa9-749938dcf172	"rhythm and blues"	42
55a434d9-d3d3-462f-9aa9-749938dcf172	"singer-songwriter"	28
